Subject,Session,Version,Condition,Set,Run,Trial,Onset,Task,Sentence,Sentence_Type,Probe_or_Question,Response,RT,Response_Rate,Accuracy_Strict,Accuracy_Lax
711,FED_20190124c_3T2,3,S,4,1,40,329.119308690002,MemoryLast,Parents are often concerned that orthodontic appliances may cause teeth to decay.,OneSentence,1.0,1.0,0.388613035989692,1.0,True,True
711,FED_20190124c_3T2,3,S,4,1,41,336.120485299005,MemoryLast,By the time he had smoked three cigarettes he had calmed down.,OneSentence,2.0,2.0,0.448518395991414,1.0,True,True
711,FED_20190124c_3T2,3,S,4,1,42,343.121705104,MemoryLast,Montgomery knew all the national leaders up to the time of Kennedy.,OneSentence,2.0,2.0,0.459762052996666,1.0,True,True
711,FED_20190124c_3T2,3,S,4,1,43,350.106103009006,MemoryLast,Knowledge gained from studying earthquake waves has been applied in various fields.,OneSentence,1.0,1.0,0.436825324009988,1.0,True,True
711,FED_20190124c_3T2,3,S,4,1,44,357.123974878006,MemoryLast,The right to leave legacies should be substantially reduced and ultimately eliminated.,OneSentence,1.0,1.0,0.464910409995355,1.0,True,True
711,FED_20190124c_3T2,3,S,4,1,45,364.125126603001,MemoryLast,None of us was aware that the biggest fight was still ahead.,OneSentence,1.0,1.0,0.940795837988844,1.0,True,True
711,FED_20190124c_3T2,3,N,4,1,46,371.142934107003,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.356003563996637,1.0,True,True
711,FED_20190124c_3T2,3,N,4,1,47,378.127407175998,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.605407885988825,1.0,True,True
711,FED_20190124c_3T2,3,N,4,1,48,385.111878470998,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.590963961003581,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,1,14.1184712989925,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.629586770999595,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,2,22.1197647689987,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,1.05894068200723,1.0,False,False
711,FED_20190124c_3T2,5,N,2,10,3,30.1210723219992,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.561031795994495,1.0,True,True
711,FED_20190124c_3T2,5,S,2,10,4,38.2228328239929,Sentiment,"No, visitors are welcome to come see what these dedicated mothers can do.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,5,46.2074527869903,Sentiment,"Yes, usually there are more factors to good site planning than first impressions.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,6,54.2254212369939,Sentiment,"Yes, she was found the day after at the bottom of the cliff.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,7,62.2267310949886,Sentiment,"Yes, the girl kneeled by her husband with one arm at his back.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,8,70.2280401159864,Sentiment,"Yes, Kate went back and reminded the kitchen women of the supper preparations.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,9,78.2126604599966,Sentiment,"Yes, he was readying a batch of sourdough biscuits for the Dutch oven.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,N,2,10,10,86.1135300379974,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.726068362986553,1.0,False,False
711,FED_20190124c_3T2,5,N,2,10,11,94.1148296069878,MemoryAll,Nonword_sequence,OneSentence,1.0,2.0,0.583560978993773,1.0,False,False
711,FED_20190124c_3T2,5,N,2,10,12,102.132806936992,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.66472626599716,1.0,True,True
711,FED_20190124c_3T2,5,S,2,10,13,124.220041581988,Sentiment,"No, part of the family should be sleeping while the rest is awake.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,14,132.221480814993,Sentiment,"Yes, by this time large numbers of the audience had left the hall.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,15,140.222770971994,Sentiment,"Yes, he beckoned to her from the door and she slipped quietly outside.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,N,2,10,16,148.10695262099,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.716759584000101,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,17,156.108228896992,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.723474995000288,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,18,164.126237457996,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.681000765005592,1.0,True,True
711,FED_20190124c_3T2,5,S,2,10,19,172.227991755999,Sentiment,"No, I want to create the impression of a compound full of children.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,20,180.212616514988,Sentiment,"Yes, Mike caught the ball just as the catcher slid into the bag.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,21,188.213923380992,Sentiment,"No, the only love I was giving him was of the pure kind.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,N,2,10,22,196.114719187986,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.522254228009842,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,23,204.116074600999,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.950100642992766,1.0,False,False
711,FED_20190124c_3T2,5,N,2,10,24,212.134066960993,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.706059158997959,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,25,234.120974138001,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.512572599996929,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,26,242.138930955989,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.826256478001596,1.0,False,False
711,FED_20190124c_3T2,5,N,2,10,27,250.106910578994,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.621919930999866,1.0,True,True
711,FED_20190124c_3T2,5,S,2,10,28,258.225319709998,Sentiment,"No, she picked up the baby and nuzzled her fat warm little neck.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,29,266.226633040997,Sentiment,"No, white pepper is the ground seed of the common black pepper fruit.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,30,274.227936799993,Sentiment,"No, wide windows with many small leaded panes swept across the upper stories.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,N,2,10,31,282.11213034,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.576201413001399,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,32,290.113258238998,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.514671395998448,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,33,298.114736113988,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.634338121002656,1.0,False,False
711,FED_20190124c_3T2,5,S,2,10,34,306.233142534,Sentiment,"No, he sensed rather than heard the gasp that swept across the audience.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,35,314.217775726988,Sentiment,"No, during moments of intense crisis the responsibility of political leaders is overwhelming.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,36,322.219089047989,Sentiment,"Yes, he knelt down at his bed as long as he could kneel.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,37,344.206000390992,Sentiment,"No, many of them have drifted into the cities and towns and seaports.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,38,352.20732660499,Sentiment,"No, on the way he stopped at the desk to receive his mail.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,39,360.225279473996,Sentiment,"No, let us speculate a little on the maximum size of the anaconda.",TwoSentences,2.0,,,,False,
711,FED_20190124c_3T2,5,N,2,10,40,368.126144671987,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.45610143399972,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,41,376.127395888994,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.658903884002939,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,42,384.112072878997,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.589352178998524,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,43,392.113385598001,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.728230468012043,1.0,True,True
711,FED_20190124c_3T2,5,N,2,10,44,400.13135451499,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.471892742003547,1.0,False,False
711,FED_20190124c_3T2,5,N,2,10,45,408.115994057996,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.765179514986812,1.0,False,False
711,FED_20190124c_3T2,5,S,2,10,46,416.217733209988,Sentiment,"Yes, her glance swung past the trailer where the two drivers were standing.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,47,424.219036953995,Sentiment,"Yes, I had felt the draft they were making while mounting the stairs.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,5,S,2,10,48,432.220341739993,Sentiment,"Yes, body heat in the close quarters will help keep up the temperature.",TwoSentences,1.0,,,,False,
711,FED_20190124c_3T2,3,N,4,2,1,14.1188179079909,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.528858235004009,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,2,21.1199593869969,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.448299412004417,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,3,28.1210992720007,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.90075343400531,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,4,35.1222413380019,MemoryLast,I was constantly searching for clues around the neighborhood of the hall.,OneSentence,2.0,2.0,0.620218910000403,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,5,42.1567163900036,MemoryLast,Bare feet are better for such work than any form of slipper.,OneSentence,1.0,1.0,0.465713611993124,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,6,49.1077414559986,MemoryLast,Some people can carve almost anything out of a piece of wood.,OneSentence,1.0,1.0,0.419376000994816,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,7,56.1090012899949,MemoryLast,He tilted his homely face toward the dry bed of the river.,OneSentence,1.0,1.0,0.403809598006774,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,8,63.1101324549963,MemoryLast,Curt was too involved in his own problems to pay much attention.,OneSentence,2.0,2.0,0.532842871994944,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,9,70.1445635809941,MemoryLast,Pictures can be taken in the public areas and when on tours.,OneSentence,2.0,2.0,0.38591613600147,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,10,77.1457543139986,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.491018863001955,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,11,84.113556878001,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.451226498000324,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,12,91.1146704729908,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.546647427996504,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,13,112.134790343,MemoryLast,Today whole grains are freshly ground every day and baked into bread.,OneSentence,2.0,2.0,0.451134019007441,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,14,119.119260289997,MemoryLast,Anne picked up the towel she was hemming for the hospital guild.,OneSentence,1.0,1.0,0.404772558002151,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,15,126.120290147999,MemoryLast,White House legislative aides were still confident the bill would pass intact.,OneSentence,1.0,1.0,0.531158925005002,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,16,133.121539906002,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.571171065996168,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,17,140.122616289998,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.499210644004052,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,18,147.157157884998,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.478693056997145,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,19,154.108178946,MemoryLast,What mattered was that a new concept of Americans was being born.,OneSentence,1.0,1.0,0.469426909010508,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,20,161.109447796,MemoryLast,I asked about the battle between life and death in his plays.,OneSentence,1.0,1.0,0.561221205003676,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,21,168.127240852002,MemoryLast,Two sharply contrasting places designed for public enjoyment are now on display.,OneSentence,1.0,1.0,0.359130354991066,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,22,175.128182196,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.465394919010578,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,23,182.179548215005,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.522412774007535,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,24,189.113993250998,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.432205475008232,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,25,210.134097150003,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.884683805008535,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,26,217.135183537001,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.451420587007306,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,27,224.119698552997,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.435554105002666,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,28,231.120833472,MemoryLast,Benson grinned and flipped a rock with his thumb like a marble.,OneSentence,1.0,1.0,0.371234817997902,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,29,238.121793801998,MemoryLast,The size of wooden mold will determine the amount of clay needed.,OneSentence,2.0,2.0,0.598352321001585,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,30,245.156458668003,MemoryLast,He does not seem to have caught the subtleties of the man.,OneSentence,2.0,2.0,0.541418389999308,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,31,252.107590686996,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.44246145899524,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,32,259.108729364991,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.569703632005258,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,33,266.109849229004,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.445554325007834,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,34,273.127695186995,MemoryLast,This expansion has been going on for an estimated eight billion years.,OneSentence,2.0,2.0,0.436077423000825,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,35,280.145380720001,MemoryLast,The trial had packed the large courtroom for more than a week.,OneSentence,1.0,1.0,0.576959022990195,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,36,287.113291938993,MemoryLast,Oranges and grapefruit are shipped from Florida weekly from an organic farm.,OneSentence,2.0,2.0,0.451313348996337,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,37,308.116708568996,MemoryLast,I think you are being unfair to take these things up now.,OneSentence,1.0,1.0,0.851366005008458,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,38,315.134525052999,MemoryLast,War is the result of mistrust and lack of understanding between people.,OneSentence,2.0,2.0,0.443212737009162,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,39,322.118990976,MemoryLast,The importance of particle size in such aerosols has been thoroughly demonstrated.,OneSentence,1.0,1.0,1.20207636200939,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,40,329.120135987992,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.441005501998006,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,41,336.121294551995,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.46278816901031,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,42,343.122419402993,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.410465970999212,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,43,350.156892505998,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.454310733010061,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,44,357.108015937003,MemoryLast,Nonword_sequence,OneSentence,1.0,1.0,0.4533351650025,1.0,True,True
711,FED_20190124c_3T2,3,N,4,2,45,364.109185388996,MemoryLast,Nonword_sequence,OneSentence,2.0,2.0,0.502321891995962,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,46,371.126980002999,MemoryLast,Better show it to Fiona and see if he had omitted anything.,OneSentence,2.0,2.0,0.441314274998149,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,47,378.128068645005,MemoryLast,He looked for the source of the noise that had awakened him.,OneSentence,2.0,2.0,0.834180523990653,1.0,True,True
711,FED_20190124c_3T2,3,S,4,2,48,385.162401595997,MemoryLast,The purchasers rejected the order in two letters written in vigorous terms.,OneSentence,2.0,2.0,0.569740791004733,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,1,14.1186559540074,ComprehensionQ,She blew her nose on a tissue and opened the coke bottle.,TwoSentences,1.0,1.0,2.48491479300719,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,2,22.1199542550021,ComprehensionQ,Her mother also was a person of superior mind and broad interests.,TwoSentences,2.0,2.0,2.96839824700146,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,3,30.1211947730044,ComprehensionQ,I wanted to help so that we could find time to play.,TwoSentences,2.0,2.0,1.75915591500234,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,4,38.1225662829966,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.833430424987455,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,5,46.1238549200061,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.680415531998733,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,6,54.1250987579988,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.608446313999593,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,7,62.1431446320057,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.552882938005496,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,8,70.1111095450033,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.604414358997019,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,9,78.1124136900035,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.573317576010595,1.0,False,False
711,FED_20190124c_3T2,4,S,3,3,10,86.1137120310013,ComprehensionQ,Most school systems today maintain a system of cumulative records of pupils.,TwoSentences,1.0,1.0,1.79464497200388,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,11,94.1316925290012,ComprehensionQ,They are the most beautiful part of that little piece of nature.,TwoSentences,2.0,,,0.0,False,
711,FED_20190124c_3T2,4,S,3,3,12,102.116301254995,ComprehensionQ,He bases his approach on the belief that anything can follow anything.,TwoSentences,1.0,1.0,1.41992088200641,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,13,124.119907639004,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.872347049007658,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,14,132.121126871003,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.607485183005338,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,15,140.105834836999,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.542090407994692,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,16,148.123842308996,ComprehensionQ,The hull was also a result of almost a decade of work.,TwoSentences,1.0,1.0,1.45767235499807,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,17,156.12512195301,ComprehensionQ,This procedure is much more effective than giving out a membership packet.,TwoSentences,1.0,1.0,1.86435644399899,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,18,164.143097840002,ComprehensionQ,Copies of this letter were made avaliable to the press and public.,TwoSentences,2.0,1.0,1.9824690509995,1.0,False,False
711,FED_20190124c_3T2,4,N,3,3,19,172.111078604998,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.605066501011606,1.0,False,False
711,FED_20190124c_3T2,4,N,3,3,20,180.112362493004,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.577460689004511,1.0,False,False
711,FED_20190124c_3T2,4,N,3,3,21,188.113644355995,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.781750612994074,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,22,196.148296197003,ComprehensionQ,And this was before he began to play his startlingly beautiful jazz.,TwoSentences,1.0,1.0,1.71004627499497,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,23,204.116274872009,ComprehensionQ,Most of us would be willing to admit that forgiveness comes hard.,TwoSentences,2.0,2.0,1.8295437850029,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,24,212.117562006999,ComprehensionQ,No one suggested that the ethical effects of the art were irrelevant.,TwoSentences,2.0,2.0,1.84610648998932,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,25,234.121162657,ComprehensionQ,The problem of solidarity and morale again involves the concept of values.,TwoSentences,1.0,1.0,2.02998551899509,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,26,242.122453060001,ComprehensionQ,Scotty accepted the decision with indifference and did not enter the arguments.,TwoSentences,1.0,2.0,2.03089379900484,1.0,False,False
711,FED_20190124c_3T2,4,S,3,3,27,250.123773312007,ComprehensionQ,The atmosphere is that of an attractive private beach club at home.,TwoSentences,2.0,2.0,1.97079067600134,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,28,258.125071547998,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.688879298002576,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,29,266.159712177003,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,1.34794007299934,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,30,274.110899374005,MemoryAll,Nonword_sequence,OneSentence,1.0,2.0,1.23364249699807,1.0,False,False
711,FED_20190124c_3T2,4,S,3,3,31,282.112164015009,ComprehensionQ,They are trying to demonstrate some different ways of teaching and learning.,TwoSentences,2.0,2.0,1.91095484599646,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,32,290.113630631007,ComprehensionQ,It appeared that the theory could be saved in one way only.,TwoSentences,1.0,1.0,2.16709294798784,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,33,298.148259613008,ComprehensionQ,He wanted to go back to Harvard for another year of playwriting.,TwoSentences,2.0,2.0,2.53504202399927,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,34,306.116228501007,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.752478633992723,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,35,314.117504686001,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.971537332996377,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,36,322.118830781998,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.748018737998791,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,37,344.139089411998,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.710879969003145,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,38,352.123720992007,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.618099030005396,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,39,360.124975462008,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.685191854994628,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,40,368.159667569998,ComprehensionQ,Within two weeks Warren was ringing the bell at the abbey gate.,TwoSentences,2.0,2.0,2.16108513499785,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,41,376.110963828003,ComprehensionQ,In this play there were so many characters and so much detail.,TwoSentences,1.0,1.0,1.44471400800103,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,42,384.112250733,ComprehensionQ,There is a tangible feeling in the air of revulsion toward politics.,TwoSentences,2.0,2.0,2.04463791899616,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,43,392.113392640007,ComprehensionQ,He enlisted a staff of loyal experts and of many zealous volunteers.,TwoSentences,1.0,1.0,1.57169973599957,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,44,400.148167236999,ComprehensionQ,The continuing modernization of these forces is a costly but necessary process.,TwoSentences,1.0,1.0,2.83508112700656,1.0,True,True
711,FED_20190124c_3T2,4,S,3,3,45,408.116182341008,ComprehensionQ,New ideas for improving nutrition came with the study of soil treatment.,TwoSentences,2.0,2.0,2.81838504500047,1.0,True,True
711,FED_20190124c_3T2,4,N,3,3,46,416.117295603006,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.617515197998728,1.0,False,False
711,FED_20190124c_3T2,4,N,3,3,47,424.118785789004,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.702360448005493,1.0,False,False
711,FED_20190124c_3T2,4,N,3,3,48,432.170094703004,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,2.60163548999117,1.0,False,False
711,FED_20190124c_3T2,4,N,3,4,1,14.1182786159916,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.57960978099436,1.0,True,True
711,FED_20190124c_3T2,4,N,3,4,2,22.1195780999988,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.637109803996282,1.0,True,True
711,FED_20190124c_3T2,4,N,3,4,3,30.1208833879937,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.540749126012088,1.0,True,True
711,FED_20190124c_3T2,4,S,3,4,4,38.1221846409899,ComprehensionQ,He believed in making inspiring speeches and he made a great many.,TwoSentences,2.0,2.0,2.61832199900527,1.0,True,True
711,FED_20190124c_3T2,4,S,3,4,5,46.1568338349898,ComprehensionQ,Whole families are moving and removal firms are booked for months ahead.,TwoSentences,1.0,1.0,2.81841342400003,1.0,True,True
711,FED_20190124c_3T2,4,S,3,4,6,54.1081262889929,ComprehensionQ,When he gets the answers to his questions he will be discouraged.,TwoSentences,2.0,1.0,1.97433770498901,1.0,False,False
711,FED_20190124c_3T2,4,S,3,4,7,62.1094263539999,ComprehensionQ,Student leaders began sporadic efforts to negotiate theater integration several months ago.,TwoSentences,2.0,1.0,2.12263365600666,1.0,False,False
711,FED_20190124c_3T2,4,S,3,4,8,70.127389907997,ComprehensionQ,The others likewise had hidden themselves in the grass and the brush.,TwoSentences,2.0,2.0,1.33940434000397,1.0,True,True
711,FED_20190124c_3T2,4,S,3,4,9,78.1286979319993,ComprehensionQ,Their duties include evaluation of the information collected and preparation of recommendations.,TwoSentences,2.0,2.0,1.84031038999092,1.0,True,True
711,FED_20190124c_3T2,4,N,3,4,10,86.1300017909962,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.597802067000885,1.0,True,True
711,FED_20190124c_3T2,4,N,3,4,11,94.1146426319901,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.775635439000325,1.0,True,True
711,FED_20190124c_3T2,4,N,3,4,12,102.115923898993,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.862562041002093,1.0,True,True
711,FED_20190124c_3T2,4,S,3,4,13,124.119527639996,ComprehensionQ,Someone had moved beyond the range of the light from the window.,TwoSentences,1.0,1.0,2.83509669000341,1.0,True,True
711,FED_20190124c_3T2,4,S,3,4,14,132.120831494001,ComprehensionQ,They adopted a program by which Louisiana was divided into five districts.,TwoSentences,1.0,1.0,1.14539990700723,1.0,True,True
711,FED_20190124c_3T2,4,S,3,4,15,140.12213487699,ComprehensionQ,The windshield glass is shatterproof and plexiglas is used in the cabin.,TwoSentences,2.0,2.0,2.51828060900152,1.0,True,True
